,sentence,entity,score
4,五粮液、泸州老窖、山西汾酒、美的集团等个股均跌超4%,"['五粮液', '泸州老窖', '山西汾酒', '美的集团']","[-1.0, -1.0, -1.0, -1.0]"
0,'　　消耗逾半注册资本 浙民投袭击逻辑　　洪宇涵　　一场由浙江民营企业联合投资股份有限公司（下称浙民投）、ST生化（000403.SZ）、ST生化原控股股东振兴集团和佳兆业集团（01638.HK，下称佳兆业）主导，历时168天的四方拉锯战，终于在12月6日落下了第一幕,"['ST生化', '振兴集团']","[-1.0, -1.0]"
26,但ST生化董秘闫治仲称，根据协议，航运健康给振兴集团股权转让价款的首批1亿元，已于12月5日下午2时30分左右打至共同监管账户，各方交易仍在推进,"['ST生化', '振兴集团']","[1.0, 1.0]"
1,市场人士认为，虽然今日限售股解禁量很小，但是有增发限售股股解禁上市的福田汽车和首次迎来股改限售股解禁的南京新百需要投资者多加注意,"['福田汽车', '南京新百']","[1.0, 1.0]"
16,同样类似分众传媒、海康威视虽然机构有买有卖，相比来说仍是买入明显大于卖出,"['分众传媒', '海康威视']","[1.0, 1.0]"
0,　　3月20日晚间，大通燃气公告称，公司拟通过重大资产置换及发行股份购买资产的方式购买江苏奥赛康药业股份有限公司(简称“奥赛康药业”)100%股权,"['大通燃气', '奥赛康']","[0.0, 0.0]"
2,奥赛康药业100%股权注入上市公司时，置入资产超过置出资产价值的差额部分拟由大通燃气向奥赛康药业全体股东以非公开发行股份方式支付,"['奥赛康', '大通燃气']","[0.0, 0.0]"
4,　　据统计，截至10月19日，在已经披露三季报的公司中，剔除今年三季度上市的新股，有36家公司今年三季度末股东数环比出现增长，其中股东数增幅排名居前的公司有三峡新材、国盛金控、诚志股份、海信科龙、科大讯飞、万华化学、精锻科技、宜通世纪、厦门钨业、嘉事堂、涪陵电力、西藏珠峰,"['三峡新材', '国盛金控', '诚志股份', '海信科龙', '科大讯飞', '万华化学', '精锻科技', '宜通世纪', '厦门钨业', '嘉事堂', '涪陵电力', '西藏珠峰']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,分众传媒大单资金净流入居首，达到10311.38万元，紧随其后的是华谊兄弟，大单资金净流入3108.43万元，完美世界大单资金净流入也在2000万元以上，达到2181.08万元，其他昨日实现大单资金净流入的电子竞技概念股还有：游久游戏、盛天网络、浙数文化、祥源文化、雷柏科技、、,"['分众传媒', '华谊兄弟', '完美世界', '游久游戏', '盛天网络', '浙数文化', '祥源文化', '雷柏科技']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9,　　《证券日报》市场研究中心根据数据统计发现，截至三季度末，两市共有301只个股连续三个报告期末(一季报、中报、三季报)前十大流通股股东中出现险资身影，而根据三季度末持仓市值梳理，共有49只个股险资报告期末持股市值均超过10亿元，中国人寿(5360.35亿元)、平安银行(1077.39亿元)两只个股报告期末险资持股市值均超过1000亿元，此外，持股市值在100亿元以上的个股还包括：浦发银行(748.15亿元)、招商银行(691.02亿元)、兴业银行(589.97亿元)、中国平安(372.79亿元)、民生银行(323.58亿元)、万科A(280.80亿元)、金地集团(260.29亿元)、工商银行(259.80亿元)、华夏银行(258.54亿元)、格力电器(115.01亿元)、保利地产(107.55亿元)等,"['中国人寿', '平安银行', '浦发银行', '招商银行', '兴业银行', '中国平安', '民生银行', '万科', '金地集团', '工商银行', '华夏银行', '格力电器', '保利地产']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0,　　《投资快报》记者查阅数据发现，社保基金今年三季度增持了(600720)、(002714)、(600549)、(002080)、万华化学(600309)、北新建材(000786)、(600449)、(300258)、(300577)、(600566)；并对(002523)、(300360)、中国巨石(600176)、(603737)继续持有,"['万华化学', '北新建材', '中国巨石']","[0.0, 0.0, 0.0]"
8,其中，大华股份、、、高新兴、、和而泰、、方大化工、等个股均受到5家及以上机构集体看好,"['大华股份', '高新兴', '和而泰', '方大化工']","[1.0, 1.0, 1.0, 1.0]"
7,　　从社保基金的调仓来看，在今年三季度期间：社保基金增持了万华化学、北新建材和开润股份，分别增持了819.98万股、813.47万股和135.68万股；清仓了和博汇纸业，在二季度末社保基金分别持有这两只个股5335.40万股和2053.34万股；减持了涪陵电力123.69万股，对中国巨石、炬华科技和三棵树这三只个股的持股保持不变,"['万华化学', '北新建材', '开润股份', '博汇纸业', '涪陵电力', '中国巨石', '炬华科技', '三棵树']","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
3,　　解禁股份数量是解禁前流通股数量一倍多的公司有9家，分别是（603058.SH）、北部湾港、（300582.SZ）、（603218.SH）、国信证券、（002631.SZ）、（002346.SZ）、（603886.SH）和（300585.SZ）,"['北部湾港', '国信证券']","[0.0, 0.0]"
18,仅从三季度增持股份数量来看，南方航空(1055.61万股)、高德红外(932.11万股)、世纪华通(641.79万股)、中国汽研(577.60万股)、太安堂(537.98万股)、天润曲轴(400.00万股)、宝鹰股份(394.30万股)、赛轮金宇(259.34万股)、上海梅林(219.66万股)等个股券商三季度增持股份数较为居前，均在200万股以上，在券商的连续增持下，其后市表现或更为值得关注,"['南方航空', '高德红外', '世纪华通', '中国汽研', '太安堂', '天润曲轴', '宝鹰股份', '赛轮金宇', '上海梅林']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
15,　　在科华生物上，深南中路与江湖游资大鳄东方证券上海宝庆路合作，联手将科华生物拉上涨停板，两者分别净买入2866.73万元和1.07亿元，分居买入榜第二和第一位，而当日的空方几乎被机构包揽,"['科华生物', '东方证券']","[1.0, 1.0]"
5,但从金风科技7月28日成交情况来看，游资应该在接近涨停价位置买入，因此如果光大证券宁波解放路营业部本周五尚未卖出的话，该营业部依然处于亏损状态,"['金风科技', '光大证券']","[-1.0, -1.0]"
2,　　除了上述公司之外，比亚迪、科恒股份、等锂电池产业相关公司上周同样接待了机构调研,"['比亚迪', '科恒股份']","[0.0, 0.0]"
5,　　截至上周五，已有3家上市公司公布相继公布年报高送转预案：凯普生物、梅泰诺和荣晟环保,"['梅泰诺', '荣晟环保']","[1.0, 1.0]"
5,　　考虑到国信证券建仓*ST昌九极可能是在4月底连续跌停之后，如果按照这一盘整区间的平均股价计算，国信证券的建仓成本约在8.70元附近,"['国信证券', 'ST昌九']","[-1.0, -1.0]"
12,另外，公募基金还重仓持有了贵州茅台、伊利股份和五粮液等消费类个股,"['贵州茅台', '伊利股份', '五粮液']","[1.0, 1.0, 1.0]"
21,数据来源：东方财富Choice数据　　社保养老金持股市值增加TOP20　　三季度，社保养老金持个股流通市值增加超过20亿元的，只有中兴通讯和贵州茅台,"['中兴通讯', '贵州茅台']","[1.0, 1.0]"
0,　　正股表现上，仅3只上涨，分别是泰晶科技、宝信软件和广汽集团，涨幅分别为6.7%、1.6%和0.6%；下跌方面，跌幅在10%以上的有20只，更是有5只跌幅在15%以上，跌幅最大的是前期大涨的桐昆股份，幅度为18.2%,"['泰晶科技', '宝信软件', '广汽集团', '桐昆股份']","[1.0, 1.0, 1.0, 1.0]"
2,　　　　3月26日~27日，农业银行、工商银行、建设银行先后发布2017年业绩报告,"['农业银行', '工商银行', '建设银行']","[0.0, 0.0, 0.0]"
0,　　受此影响，昨日PPP概念股板块表现突出，其板块整体上涨1.89%，、盘中强势上涨逾7%，分别为7.93%、7.9%，而、必康股份、、中珠医疗、、和等个股涨幅也均在3%以上,"['必康股份', '中珠医疗']","[1.0, 1.0]"
1,推荐国内IVI龙头企业德赛西威，建议关注国内汽车电子龙头企业均胜电子,"['德赛西威', '均胜电子']","[1.0, 1.0]"
1,　　从盘口向来看，主力资金超千万且龙虎榜净买入个股共有7只，其中北信源、、京汉股份等个股资金净流入金额最大,"['北信源', '京汉股份']","[1.0, 1.0]"
4,　　恒生电子等股均线现金叉　　有29只A股的5日均线主动上穿10日均线，其中天喻信息、、等个股的5日均线较10日均线距离最大，分别达1.34%、1.33%、1.25%,"['恒生电子', '天喻信息']","[0.0, 0.0]"
0,　　从送转比例看，3月以来公布预案的高送转公司均低调很多，没有一家公司每10股送转比例超过10，其中，联得装备、、等7只个股拟每10股送转10股，、等拟每10股送转6股至9股之间，永新股份、等每10股拟送转5股,"['联得装备', '永新股份']","[-1.0, -1.0]"
2,其中，增超10%的有32只个股，增加幅度逾20%的12只个股(见下表)，泰禾集团(52.64%)、新华保险(46.06%)以逾40%的增幅居前,"['泰禾集团', '新华保险']","[1.0, 1.0]"
3,值得注意的是，这2只基金重仓股在年内表现均有比较大的起伏，截至3月18日，信维通信在年内下跌了20.77%，网宿科技在今年以来累计上涨了25.38%,"['信维通信', '网宿科技']","[-1.0, 1.0]"
3,其中，在中概股回归的大背景下，已经被批复核准的分众传媒借壳、巨人网络借壳两个案例，从行政申请被接收到批复“有条件通过”，历时均不足50天,"['分众传媒', '巨人网络']","[-1.0, -1.0]"
4,　　去年四季度末，共有127只基金重仓持有信维通信1.44亿股，按照此持股数量和今年以来信维通信的股价变化，这127只基金在今年以来浮亏15.16亿元；共有22只基金重仓持有网宿科技1.44亿股，按照此持股数量和今年以来网宿科技的股价变化，这22只基金在今年以来浮盈4905.74万元,"['信维通信', '网宿科技']","[0.0, 0.0]"
0,从推荐顺序上看，依次为广晟有色、盛和资源、五矿稀土和,"['广晟有色', '盛和资源', '五矿稀土']","[1.0, 1.0, 1.0]"
3,其中，太阳纸业、大华股份、荣盛发展、博雅生物、伟星新材等个股今年以来区间涨幅均超过10%,"['太阳纸业', '大华股份', '荣盛发展', '博雅生物', '伟星新材']","[1.0, 1.0, 1.0, 1.0, 1.0]"
2,　　卖出方面，净卖出额位居前三的席位为北京南大街营业部、杭州延安路营业部和东方证券深圳深南东路营业部，涉及华天科技、中颖电子、和凯乐科技等热门股，卖出净额分别为3.46亿元、1.22亿元、0.97亿元,"['东方证券', '华天科技', '中颖电子', '凯乐科技']","[0.0, 0.0, 0.0, 0.0]"
7,　　记者注意到，大富科技14日盘后数据显示，华泰证券成都南一环路第二营业部买入1652万元，国泰君安成都北一环路营业部买入1076万元,"['大富科技', '华泰证券', '国泰君安']","[1.0, 1.0, 1.0]"
9,　　超华科技昨日盘后数据显示，知名游资席位佛山季华六路营业部买入3672万元，福州湖东路营业部买入1371万元，国泰君安成都北一环路营业部买入932万元；卖出方面，中银国际证券重庆江北营业部卖出535万元，中信建投证券成都马家花园营业部卖出495万元，卖盘偏弱,"['超华科技', '国泰君安']","[1.0, 1.0]"
1,　　上述月内实现累计上涨的个股中，滨化股份、巨化股份2只个股未来投资机会最受机构看好，在30日内分别获11家、8家机构推荐，给予“增持”或“买入”评级,"['滨化股份', '巨化股份']","[1.0, 1.0]"
1,　　就险资持股的流通股比例来看，截至3月底，保险资金对88股的持股比例超过了流通股的5%，对31只个股的持股比例超过流通股的10%，对15只个股的持股比例超过15%，同时，保险资金对金地集团、南玻A、、天海投资、、和等7只一个股的持股比例已经达到或超过流通股的20%,"['金地集团', '天海投资']","[1.0, 1.0]"
4,这也是继ST保千里和中毅达之后，又一家“不知道自己亏了多少”的上市公司,"['ST保千里', '保千里', '中毅达']","[0.0, 0.0, 0.0]"
6,　　从上述8只个股月内市场表现来看，除长春高新停牌外，仅永安药业微涨0.28%，其余个股均出现不同程度下跌,"['长春高新', '永安药业']","[-1.0, -1.0]"
12,仅今年以来，腾讯就“撒币”上百亿，先后投资了永辉、万达、海澜之家，并与永辉联手签署了对家乐福中国的投资意向书，与步步高达成战略合作,"['海澜之家', '步步高']","[1.0, 1.0]"
20,　　机械设备行业最受机构欢迎 　　从行业看，机构投资者们对机械设备行业最为关注，相关上市公司包括开元股份、中大力德、金银河、埃斯顿、昊志机电、巨星科技等，共14家获得了机构调研,"['开元股份', '埃斯顿', '昊志机电', '巨星科技']","[1.0, 1.0, 1.0, 1.0]"
5,上述个股中，乐视网、掌趣科技今年以来涨幅分别达到152.15%、88.88%,"['乐视网', '掌趣科技']","[1.0, 1.0]"
1,郑煤1805近阶段周K线图　　近两个月涨幅靠前的煤炭股中，兖州煤业大涨46.40%，潞安环能也涨了将近40%,"['兖州煤业', '潞安环能']","[1.0, 1.0]"
3,其中中融信托大手笔减持998.2万股，不过在减持之后依然位列恒源煤电第三大股东；其次，安信信托减持793.67万股，持股比例减少0.55%，减持后位列鹏博士第九大股东,"['恒源煤电', '安信信托', '鹏博士']","[-1.0, -1.0, -1.0]"
5,　　陕国投在三季度继续持有了、和3只个股，新进金安国纪166.46万股，成为金安国纪第四大股东，不过减持了海利生物199.79万股，持股比例占流通股为2.33%，占总股本比例1.1%，较二季度减少0.31%，位列海利生物第八大流通股股东,"['陕国投', '金安国纪', '海利生物']","[-1.0, -1.0, -1.0]"
2,　　乐视网2月8日分时图　　保千里2月8日分时图　　今日（2月8日），乐视网以4.34元开盘，开出自1月24日复牌以来的第12个跌停,"['乐视网', '保千里']","[-1.0, -1.0]"
23,　　拟募集金额若由大到小排列，分别为华泰证券、证券、、兴业证券、国元证券，募集总金额分别为255.1亿元、120亿元、120亿元、80亿元、42.14亿元，合计募集资金为617.24亿元,"['华泰证券', '兴业证券', '国元证券']","[0.0, 0.0, 0.0]"
0,　　市场表现方面，除近期首发上市的赛福天月内大涨400%外，高澜股份、胜利精密、康力电梯等个股月内均有不错表现，月内累计涨幅分别为24.48%、3.82%、2.97%,"['赛福天', '高澜股份', '胜利精密', '康力电梯']","[1.0, 1.0, 1.0, 1.0]"
0,　　在国际巨头提价的利好刺激下，A股市场钛白粉板块内4只个股昨日全线涨停，今日再次领涨两市：中核钛白涨停，佰利联、金浦钛业以及安纳达等涨逾5%,"['中核钛白', '佰利联', '金浦钛业', '安纳达']","[1.0, 1.0, 1.0, 1.0]"
9,　　投资策略上，上述4只个股后市表现普遍获得研究机构的看好，其中，高能环境获得机构给予“买入”综合评级，此外，三维丝、首创股份、维尔利等3只个股综合投资评级也为“增持”,"['高能环境', '三维丝', '首创股份', '维尔利']","[1.0, 1.0, 1.0, 1.0]"
6,　　其中，星网宇达最受机构青睐，机构来访次接待数量高达52次，最次为中航光电42次、中航飞机35次、中航机电33次、徐工机械27次；飞亚达A、中航电测、中光防雷的机构来访接待数量也超过10次,"['中航光电', '中航飞机', '中航机电', '徐工机械', '飞亚达', '中航电测', '中光防雷']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4,不过在这则利空公告的背后，绿景地产同时称拟将名称变更为绿景控股股份有限公司，并拟增加经营范围，如进行项目投资、矿产资源投资、开采等,"['绿景地产', '绿景控股']","[1.0, 1.0]"
4,　　从参与调研的机构家数来看，上述45家公司中，有15家公司9月份以来接待机构调研家数超10家，这15家公司分别为，（39家）、（27家）、（22家）、当升科技（22家）、（22家）、（21家）、（20家）、（15家）、兴民智通（15家）、（15家）、（13家）、国轩高科（13家）、（13家）、（11家）、（11家）,"['当升科技', '兴民智通', '国轩高科']","[0.0, 0.0, 0.0]"
17,到2月6日，在A股指数大跌的背景下，白酒板块却出现了回暖趋势，水井坊涨近4%领涨，振幅近10%；口子窖、古井贡酒翻红报收；山西汾酒中途一度打开跌停,"['水井坊', '口子窖', '古井贡酒', '山西汾酒']","[-1.0, -1.0, -1.0, -1.0]"
0,江化微、江南高纤、汤臣倍健等12家公司被两类机构新进增持，乐普医疗在四季度更是被社保、QFII、券商三类,"['江化微', '江南高纤', '汤臣倍健', '乐普医疗']","[1.0, 1.0, 1.0, 1.0]"
0,非银金融行业内部，中国平安、、新华保险和中国人寿涨逾3%，、、等跌幅均超过3%,"['中国平安', '新华保险', '中国人寿']","[-1.0, -1.0, -1.0]"
2,认为，2018年，民航业供给侧结构性改革红利持续兑现，行业景气度上行且周期性下降，推动航企业绩与估值双升，重点推荐个股：东方航空、南方航空、中国国航,"['东方航空', '南方航空', '中国国航']","[1.0, 1.0, 1.0]"
3,然而，深天马A和欧菲光的规模基数相差甚远，前者行情启动前市值仅70亿，而后者则高达240亿,"['天马', '欧菲光']","[-1.0, -1.0]"
0,'　　周一(3月12日)午后锂电池板块持续冲高，板块内个股迎来久违大涨，截止收盘，天赐材料、正泰电器、寒锐钴业、石大胜华、当升科技和西部资源等涨停，赣锋锂业、杉杉股份和华友钴业等多股跟涨,"['天赐材料', '正泰电器', '石大胜华', '当升科技', '西部资源', '赣锋锂业', '杉杉股份', '华友钴业']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4,　　业绩主线未动摇　　根据中证指数数据显示，当前上证50指数成份股中，中国平安、贵州茅台、所占权重分别达到15.50%、7.54%和6.22%,"['中国平安', '贵州茅台']","[1.0, 1.0]"
2,银华基金管理的社保118组合新买入1003万股宝新能源，海富通基金管理的社保116组合则新进驻北方创业，三季末持股277万股,"['宝新能源', '北方创业']","[1.0, 1.0]"
1,东阿阿胶的毛高达73%，高利润率、行业快速发展吸引了众多资本逐鹿阿胶市场，继福胶趁着阿胶大幅度提价抢占低端客户强势归来以外，同仁堂、、等重磅级制药企业也陆续进入阿胶市场,"['东阿阿胶', '同仁堂']","[1.0, 1.0]"
4,此外，开山股份、互动娱乐、同花顺、、、、等也被社保基金显著减持,"['开山股份', '互动娱乐', '同花顺']","[1.0, 1.0, 1.0]"
3,2014年，A站拿到奥飞动漫投资，奥飞也成为A站的最大股东；2015年6月，优酷土豆注资A站，获得A站18%的股权；2016年11月，中文在线入股A站，成为A站第二大股东,"['奥飞动漫', '中文在线']","[1.0, 1.0]"
4,如果不及时开展新的业务来扭亏为盈，对其背后的奥飞娱乐以及中文在线这两家上市企业的财报必然有较大影响,"['奥飞娱乐', '中文在线']","[0.0, 0.0]"
2,新入围的有万科A、国泰君安、北京银行、西南证券、万丰奥威、上海莱士,"['万科', '国泰君安', '北京银行', '西南证券', '万丰奥威', '上海莱士']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,　　募资到位项目仍进展缓慢　　据《广州智光电气股份有限公司非公开发行股票预案(修订稿)》(以下简称《预案》)显示，本次非公开发行募集资金总额不超过约15.17亿元，扣除相关发行费用后的募集资金净额中，拟投入用电服务项目的募集资金为10.6亿元，建设期3年,"['智光电气', '广州智光电气股份有限公司']","[-1.0, -1.0]"
0,当中的炼石有色、安达维尔、雷科防务、江龙船艇、中航机电和中兵红箭6家公司业绩环比增幅最高均超过100%，占比54.55%；而炼石有色和安达维尔2家公司的最大环比增幅逾500%,"['炼石有色', '雷科防务', '江龙船艇', '中航机电', '中兵红箭']","[1.0, 1.0, 1.0, 1.0, 1.0]"
5,和2015年第二季度相比，利欧股份、海利生物、龙马环卫、美晨科技、上峰水泥共5家维持“前十”的位置,"['利欧股份', '海利生物', '龙马环卫', '美晨科技', '上峰水泥']","[0.0, 0.0, 0.0, 0.0, 0.0]"
7,永辉超市入股红旗连锁让新零售概念再次风起云涌,"['永辉超市', '红旗连锁']","[0.0, 0.0]"
1,　　根据基金四季报的统计，基金去年底的前10大重仓股依然集中在、白酒、家电等板块，分别为、伊利股份、、贵州茅台、、、分众传媒、、、,"['伊利股份', '贵州茅台', '分众传媒']","[0.0, 0.0, 0.0]"
2,　　实际上，中国平安、伊利股份、五粮液、贵州茅台已成为了众多基金的重仓标配,"['中国平安', '伊利股份', '五粮液', '贵州茅台']","[1.0, 1.0, 1.0, 1.0]"
3,”　　对于二线白马个股的具体所指，天风证券近期发布研究报告称，经过扣费ROE（摊销）高于平均水平、扣非PE（TTM）低于平均水平且为正值、一季度归母净利润增长率高于行业水平等因子的筛选，并经过其它步骤的精选，金徽酒、羚锐制药、健康元、柳州医药、华孚色纺、宁波华翔等26只个股，就是正在逐渐开始受到市场关注的二线滞涨白马，可以重点关注,"['金徽酒', '羚锐制药', '健康元', '柳州医药', '华孚色纺', '宁波华翔']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1,　　2010年年报显示中钢期货分别持有三木集团和新时达两家上市公司227.17万股和40万股，涉及资金大约为2000多万,"['三木集团', '新时达']","[0.0, 0.0]"
2,　　而还未披露年报的宏达高科(002144.SZ)和(002411.SZ)，去年三季报也出现了中钢期货出现的身影，去年三季报仍显示中钢期货分别持有其121.9万股宏达高科，另外还持有98.39万股的九九久，虽然中钢期货持有的九九久数量不多，也只占其总股本的3.01%，但这无碍其成为第一大股东,"['宏达高科', '九九久']","[1.0, 1.0]"
6, 　　新华联晋升北京银行第二大股东　　此外，也有部分企业法人对上市银行的持股发生变动,"['新华联', '北京银行']","[-1.0, -1.0]"
3,"　　※ 雄安新区基建启动，远期将拉动矿石进口　　我们认为唐山港将率先受益于雄安新区建设：1)雄安新区规划起步区域内面积约100平方公里，远景控制区面积约2,000平方公里，国家规划将用10-30年的时间完成新区的建设，而基建启动则需要大量矿石、钢材等大宗原材料；2)从环渤海港口集群区位来看，距离雄安160公里，唐山港距离250公里，但天津港定位是以集装箱为主的综合大港，而唐山港则是能源物资的大宗集散地，地理的远近并非主要考量；3)唐山区域内成熟度的钢铁产业集群以及水铁联运的优势使得其将成为雄安新区基建的潜在供应者，唐山港作为区域内重要矿石进口和钢材装卸港口将率先受益","['唐山港', '天津港']","[1.0, 1.0]"
0,'　　来源：市值风云　　编辑 | 小鲨鱼　　近日，出了一个改名的公告：拟将中文名称由“天津天海投资发展股份有限公司”变更为“海航科技股份有限公司”（暂定名，最终以政府管理部门核准登记的名称为准），拟将英文名称由“TianjinTianhaiInvestmentCo．，Ltd．”变更为“HNATechnologyCo．，Ltd．”　　在百乐门泊车多年，风云君总结出一个规律：凡是爱改艺名、换腰牌的公司，都是有故事的老司机,"['天海投资', '天津天海投资发展股份有限公司']","[1.0, 1.0]"
5,　　资产减值导致业绩变脸的结果是公司股价承压乃至下跌，这在之前的ST巴士、西部证券、富春股份等多起案例中已得到体现,"['西部证券', '富春股份']","[-1.0, -1.0]"
2,　　事实上，在上述8家净利润亏损企业中，首亏企业占半数，除了京汉股份，还包括、和海航创新,"['京汉股份', '海航创新']","[1.0, 1.0]"
0,佐力药业、乐谱医疗、、湖南发展、淮油股份、、、等个股涨势喜人,"['佐力药业', '湖南发展']","[1.0, 1.0]"
1,具体来看，农林牧渔板块中，险资本期新进保龄宝(2295.87万股)、圣农发展(1117.22万股)、(699.98万股)等3只个股，增持127.11万股，本期持股数量为1192.82万股,"['保龄宝', '圣农发展']","[0.0, 0.0]"
1,在1月21日的博雅生物的视频会议中，共有东吴人寿、国泰人寿、阳光保险、中国人寿、前海人寿和工银安盛人寿等6家险企参与了调研,"['博雅生物', '中国人寿']","[1.0, 1.0]"
7,　　据工商资料显示，广州毅昌科技股份有限公司(，002420)持有设计谷科技99%的股份,['广州毅昌科技股份有限公司'],[0.0]
16,　　根据工商资料，深圳市金锐显数码科技有限公司为中山科技股份有限公司(达华智能，002512)全资子公司,"['数码科技', '达华智能']","[0.0, 0.0]"
3,　　本期金股组合：未来一个月，申万宏源首推“铁三角”：，，完美世界,"['申万宏源', '完美世界']","[1.0, 1.0]"
2,一是光通信：运营商固网投资今年将稳重有升，2016年看周期性，2017年更重成 长性，最看好光器件、模块行业长期成长性，其次是光设备和光纤光缆行业，如烽火通信、光迅科技、通鼎互联、博创科技、特发信息，关注亨通光电、中天科技 等,"['烽火通信', '光迅科技', '通鼎互联', '博创科技', '特发信息', '亨通光电', '中天科技']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
14,　　8月份华创研究十大金股推荐：　　：受益电解铝供给侧改革，价值有望得到重估；　　：MDI价格高位震荡，17年业绩迎来持续高兑现；　　：国内锂电材料绝对龙头，产业布局加速推进；　　：水治理龙头，膜技术市占率不断提升；　　建发股份：一级土地开发、厦门区域主题成未来亮点；　　：军转民龙头，高增长低估值优秀成长标的；　　：国内龙头，将受益胎压监测系统；　　完美世界：影游联动一体化渐成型，泛娱乐航母起航；　　：低估值新能源汽车动力电池+运营龙头；　　北京银行：资产质量好，创投类小微业务特色，估值偏　　　　　　8月十大金股推荐、、、、、、、、、,"['建发股份', '完美世界', '北京银行']","[1.0, 1.0, 1.0]"
15,　　中银国际　　中银国际8月份首次推出自下而上的“精选”组合，8月十大金股精选组合为：、、、、山西汾酒、、中信证券、、、旗滨集团,"['山西汾酒', '中信证券', '旗滨集团']","[0.0, 0.0, 0.0]"
3,　　值得注意的是，上述基金“首席”重仓股不仅股价表现了得，其2013年的业绩也相当不错，比如飞利信便预计2013年净利润将同比增长50%，东华软件等85只基金首席重仓股2013年的净利润预增幅也均在30%以上,"['飞利信', '东华软件']","[1.0, 1.0]"
0,(2652.55%)、(376.00%)、(200.67%)、汉鼎宇佑(169.92%)、(139.61%)、(103.20%)、(101.00%)、佳都科技(100.00%)等公司报告期内净利润均有望实现同比翻番,"['汉鼎宇佑', '佳都科技']","[1.0, 1.0]"
2,此外，12家公司已披露2017年年报业绩快报，中际旭创和康泰生物等两家公司2017年净利润同比翻番，安车检测、合纵科技、、片仔癀、、中国国旅、爱尔眼科、、圣邦股份等公司2017年净利润同比也均实现两位数增长,"['中际旭创', '安车检测', '合纵科技', '片仔癀', '中国国旅', '爱尔眼科']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10,2月26日~27日，中信证券杭州市心南路合计卖出1382.58万元中国铝业股票,"['中信证券', '中国铝业']","[0.0, 0.0]"
0,　　具体来看，新进持股方面，四大机构2017年四季度新进持有葵花药业、翰宇药业等两只医药生物股，新进持股数量分别为263.97万股、529.76万股,"['葵花药业', '翰宇药业']","[0.0, 0.0]"
4,　　申万宏源证券则表示食品饮料板块经过前期调整后逐步企稳，当前即是提高板块配置的良好时机，建议投资者布局“春季行情”，原因是白酒景气度依然明确，经过前期调整后，目前估值具备吸引力,"['申万宏源', '宏源证券']","[1.0, 0.0]"
4,和去年四季度相比，工商银行、招商银行、民生银行、农业银行、建设银行、中信证券、云南白药、大秦铁路共8只股票维持前10的位置,"['工商银行', '招商银行', '民生银行', '农业银行', '建设银行', '中信证券', '云南白药', '大秦铁路']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0,'　　    　　 　　天马科技此次发行总数为5300万股，网上发行2120万股，发行市盈率22.97倍，申购代码：732668，申购价格：6.21元，单一帐户申购上限21000股，申购数量1000股整数倍,"['天马', '天马科技']","[0, 0]"
4,例如，提倡旅行和户外活动的探路者、拥有节能减排概念的永清环保,"['探路者', '永清环保']","[1.0, 1.0]"
0,　　其中，还有126的股息率低于0.5%，30股股息率低于0.2%，大连热电、西部黄金、多喜爱、沃施股份和洪都航空等5股的对应股息率低于0.1%,"['大连热电', '西部黄金', '多喜爱', '沃施股份', '洪都航空']","[0.0, 0.0, 0.0, 0.0, 0.0]"
1,　　ST保千里发布公告称，目前公司股价已触及公司第一大股东庄敏及其一致行动人庄明、陈海昌、蒋俊杰和第二大股东日昇创沅的股票质押平仓线,"['ST保千里', '保千里']","[0.0, 0.0]"
7,股份有限公司出现在当升科技、星源材质、碧水源等公司的调研机构名单中,"['当升科技', '星源材质', '碧水源']","[0.0, 0.0, 0.0]"
4,据不完全统计，赵建平10年间参与过的100只股票中，有70多只股票属于中小创股票，包括其持股时间较长的佐力药业、中海达、欧比特等,"['佐力药业', '中海达', '欧比特']","[0.0, 0.0, 0.0]"
3,　　37股被QFII布局　　近年来，QFII持股都在平稳上升，截至3月22日，从已披露的上市公司年报来看，QFII去年四季度末已布局了37只个股，乐普医疗有4家QFII布局，天虹股份和华泰股份都有3家QFII相中,"['乐普医疗', '天虹股份', '华泰股份']","[0.0, 0.0, 0.0]"
